"","Name","bonica_rid","pct_age_65plus","N"
"2514","fisher, jason e","cand140833",0.214120048241952,10779
"2515","weinstock, michael s","cand147694",0.213953488372093,215
"2516","quintero, andre","cand140014",0.213675213675214,117
"2517","singer, james courage","cand140866",0.213483146067416,178
"2518","fisher, william carl","cand141233",0.213029989658738,967
"2519","prigg, thomas lee","cand140707",0.212790697674419,860
"2520","nti asare, isak","cand211669",0.21259842519685,127
"2521","reardon, mara","cand153014",0.212264150943396,424
"2522","viagran, rebecca j","cand213148",0.211764705882353,170
"2523","murphy, patrick e","cand41546",0.211764705882353,170
"2524","wynn, quentin adam","cand142462",0.211640211640212,189
"2525","jones, erik c","cand141587",0.211591033351558,1829
"2526","beccia, john","cand174440",0.211586901763224,397
"2527","kerrigan, stephen","cand142507",0.211494252873563,435
"2528","lemelle, martin jr","cand153091",0.211180124223602,483
"2529","wild, william r","cand144684",0.211155378486056,502
"2530","calderon, roza i","cand140528",0.210691823899371,1908
"2531","pringle, david","cand144129",0.210526315789474,152
"2532","levine, matthew","cand168270",0.210084033613445,119
"2533","pascucci, christina","cand223253",0.210027100271003,738
"2534","burch, lorie louis","cand141219",0.209928003031451,2639
"2535","mammadov, ramin","cand212162",0.209424083769634,191
"2536","hall, kwanza","cand68987040",0.208823529411765,340
"2537","hurwitz, skylar","cand153584",0.208588957055215,163
"2538","dunaway, kellin lynn","cand141622",0.208459214501511,331
"2539","bacelar, agatha","cand156954",0.208333333333333,672
"2540","rush, bobby lee","cand1285",0.208226221079692,778
"2541","kovacs, william richard","cand140515",0.208092485549133,346
"2542","montseny, teresa","cand153258",0.207729468599034,414
"2543","dubose, bobby b","cand211311",0.207430340557276,323
"2544","ahmad, mahnoor","cand218784",0.206896551724138,522
"2545","thompson, hallie jess","cand144107",0.206896551724138,145
"2546","lee, erica","cand164776",0.20627802690583,223
"2547","flores, sol","cand143161",0.206235011990408,1251
"2548","darwish, rush","cand148318",0.206134094151213,1402
"2549","zornio, patricia anne","cand159294",0.206008583690987,2330
"2550","spezakis, zinovia","cand157052",0.205014749262537,678
"2551","gomes, tim","cand142584",0.204918032786885,122
"2552","pellett, danielle jessica","cand139447",0.204761904761905,210
"2553","little, kyle d","cand169719",0.203703703703704,108
"2554","taylor, tom","cand140775",0.203703703703704,162
"2555","davidson, demarco kaureen","cand142540",0.203703703703704,108
"2556","macias, mayra","cand178144",0.202739726027397,365
"2557","wooten, duane m","cand218227",0.20253164556962,158
"2558","jackson, daniel lafavien","cand218738",0.202185792349727,366
"2559","nygard, dorothy dotty","cand140531",0.20199146514936,2109
"2560","wahab, aisha","cand148276",0.201904761904762,525
"2561","rabb, saafir","cand153135",0.201612903225806,248
"2562","panda, chetan","cand141714",0.201612903225806,248
"2563","stone, ryan henry","cand140743",0.201045903544451,1721
"2564","hildebrand, david","cand140836",0.2,760
"2565","hansen, lewis michael jr","cand141300",0.2,185
"2566","nazanin, rhoda","cand210919",0.199546485260771,441
"2567","rable, kyle","cand167504",0.199115044247788,226
"2568","knoles, michael","cand154539",0.198895027624309,181
"2569","ahn, robert lee","cand140018",0.198237885462555,1135
"2570","virasingh, victoria","cand213243",0.198165137614679,1090
"2571","gupta, suneel","cand143197",0.197841726618705,1668
"2572","gilmore, michael","cand140644",0.19774011299435,177
"2573","holliday, lindsay dozier","cand152914",0.197674418604651,602
"2574","duffin, michael christian mr.","cand173425",0.197530864197531,162
"2575","siddiqui, omar a","cand141073",0.197231833910035,289
"2576","janjigian, dan","cand150471",0.196581196581197,234
"2577","matthew, abraham thomas","cand148317",0.19620253164557,158
"2578","oliver, brittany t","cand211795",0.196,500
"2579","montalvo, angel","cand211371",0.195965417867435,347
"2580","ramsey, george","cand141108",0.195965417867435,347
"2581","hamm, lawrence","cand154562",0.195426195426195,962
"2582","perez, janelle","cand165787",0.195238095238095,420
"2583","diehl, abigail","cand218959",0.195121951219512,164
"2584","fuentes, talia","cand138513",0.193820224719101,356
"2585","finley, christopher martin","cand145914",0.193717277486911,382
"2586","sigel, ben","cand153099",0.193471337579618,1256
"2587","gearing, charles m","cand212945",0.193103448275862,870
"2588","richardson, chardo","cand141090",0.192741439409473,4877
"2589","smith, sarah brand new","cand140786",0.192124814264487,6730
"2590","sheth, ashmi","cand212454",0.192037470725995,854
"2591","west, destiny drake","cand218988",0.191176470588235,136
"2592","hsu, john","cand149453",0.191011235955056,267
"2593","bernstein, joby","cand218320",0.190355329949239,394
"2594","wong, tom k","cand152750",0.190114068441065,263
"2595","pelletier, paul","cand142814",0.189393939393939,528
"2596","wadkins, randy mack","cand140654",0.189029535864979,1185
"2597","clark, anthony","cand140609",0.188809357541899,11456
"2598","pokharel, adrian","cand219951",0.187935034802784,431
"2599","summerville, william m","cand211007",0.1875,224
"2600","sheehan, molly","cand140702",0.187272727272727,550
"2601","wheeler, mark shannon mr ii","cand217802",0.18705035971223,417
"2602","qarni, atif","cand10001845",0.186974789915966,476
"2603","best, matthew","cand153082",0.186974789915966,476
"2604","moilanen, daniel burton","cand219036",0.186567164179104,268
"2605","smith, adam","cand159310",0.186440677966102,354
"2606","de la fuente, ricardo","cand140019",0.18625678119349,553
"2607","harris, tamara","cand141643",0.186224489795918,392
"2608","frick, c william","cand140634",0.186186186186186,333
"2609","siskin, brooke","cand124078",0.185929648241206,199
"2610","boylan, lindsey","cand148365",0.185570844179993,2689
"2611","siegel, mike","cand157093",0.184381778741866,461
"2612","mcmurray, nate","cand153492",0.184381778741866,461
"2613","morales, hector adrian","cand140758",0.184257602862254,2236
"2614","james, isiah","cand157060",0.184182015167931,2769
"2615","asamoa caesar, kojo","cand153538",0.1834451901566,894
"2616","chandler, alexandra eleanor","cand142508",0.181818181818182,715
"2617","johnson, samuel h","cand141220",0.181818181818182,484
"2618","levin, sander m","cand619",0.18110579016108,2297
"2619","cabildo, maria","cand151795",0.180936995153473,619
"2620","rowe, courtney l","cand141107",0.179938744257274,1306
"2621","pippion mcgriff, nykea","cand211529",0.17983651226158,367
"2622","salmon, scott","cand140666",0.179752066115702,484
"2623","flynn, carrick ronan morgan","cand212725",0.179597701149425,696
"2624","fink, chris","cand153462",0.178010471204188,191
"2625","pemberton, steve","cand150201",0.177978883861237,663
"2626","allen, kathleen","cand140594",0.17741935483871,124
"2627","hartson, alison","cand142885",0.177084388613109,9871
"2628","moore, nyanza davis","cand157100",0.176470588235294,714
"2629","sran, deep","cand141266",0.176276771004942,607
"2630","plummer, letitia","cand140755",0.175915850562205,5514
"2631","williams, darrell l","cand216344",0.175879396984925,199
"2632","siddiqi, imraan","cand219996",0.175766641735228,1337
"2633","jenkins, miracle","cand168257",0.175675675675676,148
"2634","bareebe, quincy","cand218983",0.175487465181058,359
"2635","gad, sarah","cand149273",0.175141242937853,177
"2636","swann, willie f","cand140028",0.173913043478261,138
"2637","perry, paul david ii","cand141206",0.173770491803279,2745
"2638","petersen, garrett","cand174519",0.173652694610778,167
"2639","motiwalla, frances yasmeen","cand148282",0.173228346456693,127
"2640","mckenzie, ronald","cand164909",0.172185430463576,151
"2641","frank, alexis","cand140717",0.171406610299769,1301
"2642","stephens, key antwon","cand156998",0.170286707211121,1151
"2643","rao, saira","cand143995",0.169984686064319,1306
"2644","fletcher, crystal lee","cand148401",0.169576059850374,401
"2645","li, lindy","cand142097",0.169230769230769,130
"2646","carrillo dono, wendy maria","cand139795",0.168157423971377,1118
"2647","khan, badrun","cand149983",0.168021680216802,369
"2648","mohsini, zainab","cand153880",0.168010752688172,744
"2649","jones, eric","cand172650",0.167487684729064,609
"2650","phoenix, jess","cand140540",0.166856103659923,4399
"2651","basaran, alpaslan","cand149454",0.166666666666667,144
"2652","rich, timothy a","cand141145",0.165898617511521,217
"2653","potell, jason randolph","cand210949",0.165289256198347,121
"2654","epstein, daniel jacob","cand140749",0.164912280701754,285
"2655","ding, eric","cand144786",0.164864864864865,370
"2656","jasey, kyle fort","cand223463",0.164772727272727,176
"2657","williams, charise a","cand211528",0.164502164502165,462
"2658","christina, prejean","cand143989",0.162790697674419,258
"2659","taylor, bernard","cand164894",0.162376237623762,1515
"2660","wilkes, mckayla","cand155891",0.161456169505609,19256
"2661","swain, jonathan","cand211525",0.161242603550296,676
"2662","binda, joshua","cand219968",0.161016949152542,236
"2663","cox, tj","cand49515",0.160983606557377,3050
"2664","eliason, antonia","cand153260",0.160550458715596,872
"2665","newsome, chivona renee","cand153458",0.159663865546218,357
"2666","bautista jones, justin","cand153656",0.159600997506234,401
"2667","arvidson, erich","cand149935",0.15929203539823,113
"2668","regis, adal","cand168249",0.158730158730159,189
"2669","wolf, benjamin thomas","cand151822",0.158227848101266,158
"2670","fremgen, james lucas","cand210826",0.158088235294118,272
"2671","mccormick, karen a dvm","cand141079",0.156345695814903,5878
"2672","urbina, briana","cand148960",0.155223880597015,335
"2673","wu, brianna","cand139808",0.155158885837583,5098
"2674","ashcraft, lauren","cand157062",0.154999014001183,5071
"2675","peterson, lisa","cand149907",0.154761904761905,252
"2676","dewitt, justin","cand143178",0.154589371980676,207
"2677","hess, roberto luis","cand212176",0.154545454545455,110
"2678","whitney, robert toby","cand141728",0.154255319148936,188
"2679","goldfarb, michael","cand174523",0.152542372881356,118
"2680","clifford, sianay chase","cand213278",0.151832460732984,191
"2681","jonas, michael","cand219542",0.151724137931034,145
"2682","nesmith, michael","cand141573",0.150406504065041,246
"2683","decillis, alfred michael","cand141182",0.15,260
"2684","johnson shealey, tamara","cand154472",0.149659863945578,147
"2685","mceachern, deaglan","cand145504",0.149625935162095,401
"2686","rodriguez, george","cand140766",0.147169811320755,265
"2687","hernandez, sema","cand150567",0.146671826625387,2584
"2688","anthony, aaron","cand140708",0.145714285714286,700
"2689","howard, eugene","cand213059",0.145631067961165,103
"2690","felix, anthony dr jr","cand149846",0.143939393939394,132
"2691","vladimer, erica arden","cand149288",0.143835616438356,292
"2692","pai, aditya","cand149849",0.143356643356643,286
"2693","tachon, teresa","cand211232",0.142857142857143,119
"2694","peters, jannquell","cand149883",0.14207650273224,183
"2695","croft, cammie l","cand173077",0.141384388807069,679
"2696","melson, boyd","cand140676",0.141361256544503,382
"2697","buttar, shahid","cand144581",0.140440369342029,61948
"2698","yankovich, david","cand141273",0.14037774374681,1959
"2699","cole, jahmal","cand211512",0.140043763676149,914
"2700","moreno, dominick","cand141081",0.139949109414758,393
"2701","steib, syrita","cand215961",0.1397616468039,923
"2702","rawlings, joshua","cand150451",0.13953488372093,129
"2703","mcconnell, joseph","cand141135",0.138613861386139,101
"2704","contreras, maya","cand212485",0.137864077669903,515
"2705","hernandez, asha castleberry","cand153469",0.137809187279152,283
"2706","vaid, omar m","cand141183",0.137548530227399,1803
"2707","oseguera, hector omar jr","cand150429",0.137414116177389,1601
"2708","dar, mohammad","cand157012",0.137096774193548,496
"2709","ghorbani, shireen sarah","cand142803",0.137047898338221,5115
"2710","kimes, heavenly dr","cand172701",0.136645962732919,161
"2711","chambers, gary jr","cand155683",0.135867664545009,28594
"2712","snider, justin wayne","cand139819",0.135593220338983,118
"2713","chaudhry, melissa","cand220001",0.135211267605634,355
"2714","sandbeck, david andrew","cand157022",0.135135135135135,111
"2715","lee, albert","cand148382",0.134936211972522,2038
"2716","hashimi, nadia","cand141932",0.13474025974026,616
"2717","pettinato, jared scott","cand142553",0.134615384615385,104
"2718","dixon, gregg marcel","cand212836",0.132590529247911,1795
"2719","patterson, jacque donald dr sr","cand172678",0.132352941176471,136
"2720","parker, kevin copeland","cand211219",0.131979695431472,197
"2721","v?zquez, joaqu?n","cand149260",0.131979695431472,197
"2722","pham, ethan","cand141568",0.131970260223048,538
"2723","das, mona","cand141272",0.131652661064426,357
"2724","chester, albert ii","cand156983",0.131447587354409,601
"2725","london, cathleen greenberg","cand146751",0.131413141314131,1111
"2726","manning, chelsea elizabeth","cand144319",0.130977130977131,962
"2727","conyers, john iii","cand144101",0.130597014925373,536
"2728","farahi, hermon","cand141653",0.130208333333333,192
"2729","park, charles","cand175693",0.129464285714286,224
"2730","ghanim, ahmed","cand219050",0.129353233830846,402
"2731","beauchemin, paige","cand174509",0.129213483146067,178
"2732","marshall, kouri","cand218788",0.12910284463895,457
"2733","javed, muhammad tahir","cand143329",0.128851540616246,357
"2734","nasar, ahsan","cand219960",0.128440366972477,327
"2735","khairullah, mohamed t","cand219280",0.128256513026052,499
"2736","cleveland, shenita shae","cand153802",0.127272727272727,165
"2737","nix, darius yorel dee","cand211516",0.125,112
"2738","allen, edward charles","cand141231",0.125,112
"2739","valentine, stephen james","cand212145",0.123456790123457,243
"2740","oppegaard peltier, ernest joseph iii","cand211989",0.12280701754386,114
"2741","beltran, joaquin","cand211008",0.12200956937799,418
"2742","hearsey, chris","cand142518",0.121739130434783,115
"2743","ravelo, samuel","cand149987",0.120689655172414,116
"2744","patel, bimal","cand147704",0.119205298013245,302
"2745","cheng, austin franklin","cand219365",0.118811881188119,101
"2746","doyle, marge","cand142394",0.118726275832982,4742
"2747","keith, james felton","cand150438",0.117489986648865,749
"2748","bivens, lydia noelle","cand153653",0.116666666666667,120
"2749","woodson, brianna courtney estelle","cand172700",0.115254237288136,295
"2750","burbridge, connor","cand167634",0.114285714285714,105
"2751","moore, justin","cand219838",0.112813370473538,718
"2752","badhasso, amane","cand211975",0.111361587015329,2218
"2753","anzalone, john anthony","cand143415",0.111111111111111,108
"2754","keith, james felton","cand171509",0.109649122807018,228
"2755","mulugheta, abel","cand213099",0.10920245398773,815
"2756","benavides, tannya","cand213087",0.109048723897912,431
"2757","anderson, jessica lynne","cand213205",0.107508532423208,1172
"2758","castro, andres","cand164905",0.105263157894737,152
"2759","dunn, laura l. ms. esq.","cand174524",0.104838709677419,124
"2760","morgan aguilera, kenneth","cand167535",0.104761904761905,105
"2761","batie, rontel","cand142440",0.104575163398693,153
"2762","cadore, zoe","cand167503",0.103225806451613,310
"2763","conyers, ian","cand144685",0.102380952380952,420
"2764","khojasteh, ryan a","cand142398",0.101449275362319,276
"2765","briones, heidi","cand153559",0.101049868766404,762
"2766","ramsey, barbara rose","cand150426",0.100840336134454,119
"2767","marx, krystal","cand213330",0.099236641221374,131
"2768","reed, derrick","cand150035",0.0991561181434599,474
"2769","lopez, jazmin nicole","cand210995",0.0990990990990991,111
"2770","mcclure, jessica","cand141170",0.0990076159704593,4333
"2771","rajput, solomon","cand150420",0.097841726618705,1390
"2772","palmer, susan moran","cand144167",0.0964724746125067,3742
"2773","bhandari, harry","cand175627",0.0943627450980392,816
"2774","smith, stefanie","cand152994",0.0933333333333333,300
"2775","scarane, jessica","cand154466",0.0931690683093169,9091
"2776","haston, william","cand150396",0.093167701863354,161
"2777","al khatahtbeh, amani","cand153356",0.092485549132948,173
"2778","meade, matthew allen","cand212574",0.0909090909090909,110
"2779","hamilton, wendy","cand155869",0.0901639344262295,1098
"2780","blevins, ryan","cand152651",0.089171974522293,157
"2781","lockwood, daniel ulysses","cand148342",0.0890052356020942,191
"2782","clay, nathan","cand140576",0.0886699507389163,203
"2783","bell, jennifer ann","cand150439",0.0878378378378378,148
"2784","ramon caballero, jose iiii","cand148292",0.0873983739837398,492
"2785","herzog, jonathan","cand149977",0.0867117117117117,888
"2786","ward, daniel","cand141264",0.0843853820598007,3010
"2787","frenette, kyle","cand144256",0.0840480274442539,583
"2788","flora, john j","cand149954",0.084,250
"2789","ghebreghiorgis, andom a","cand149458",0.0835122882366977,4191
"2790","mcclain, courtney","cand174550",0.0833333333333333,144
"2791","rodriguez prilliman, heli","cand216434",0.0833333333333333,108
"2792","parvizian, hamid","cand143243",0.0806451612903226,124
"2793","carrigan, michael xavier","cand153505",0.0798319327731092,238
"2794","corbin johnson, shavonnia","cand142712",0.0793559516963772,1739
"2795","orozco, stevens","cand148397",0.0753138075313808,239
"2796","kishineff, jason","cand143108",0.0751445086705202,173
"2797","njinimbot, gabriel","cand213449",0.0747663551401869,321
"2798","harrison, peter","cand149978",0.0732600732600733,546
"2799","salazar, maite gabrielle","cand148332",0.0731292517006803,588
"2800","d silva, reuben","cand137100",0.0703125,640
"2801","booth, douglas james","cand148327",0.0701754385964912,171
"2802","lehtola, sakinah lee","cand152888",0.069164265129683,347
"2803","huynh, khai hoan dac","cand211545",0.0681003584229391,279
"2804","rhodes, aarika samone","cand153945",0.0666666666666667,5625
"2805","hildebrandt, lori madeline","cand140674",0.065038560411311,3890
"2806","ramirez rosa, carlos","cand143159",0.0586666666666667,375
"2807","martin, barrington deon ii","cand152903",0.0581395348837209,258
"2808","berina, courtney james","cand150374",0.0574162679425837,209
"2809","spencer, paul john","cand141049",0.0573791029817088,3991
"2810","holcombe, jessica jones","cand140524",0.0541044776119403,3752
"2811","siebe, amanda nicole","cand150443",0.0526315789473684,209
"2812","sloan, heidi","cand150041",0.0524600847181492,3069
"2813","collins, joshua","cand148412",0.0518877248468077,10118
"2814","hoover, joy","cand173080",0.0506912442396313,217
"2815","houston, kenny","cand153087",0.0483870967741935,124
"2816","mulcahy, dnathaniel","cand149906",0.0481283422459893,187
"2817","marcano, carlos cruz jr","cand153032",0.0447761194029851,268
"2818","douglas, dion a","cand144053",0.0350877192982456,114
"2819","winters, charlie madison","cand156973",0.0303030303030303,165
"2820","kidman, bre mx","cand148550",0.0300751879699248,133
"2821","mattlin, meredith paige","cand153655",0.0294117647058824,170
"2822","nuckolls, haden asher","cand152932",0.0291970802919708,274
"2823","emard, benjamin","cand150368",0.0280898876404494,178
"2824","hicks, antonio cortez","cand149433",0.027027027027027,222
"2825","freeman, morgann","cand149285",0.0252100840336134,119
"2826","prince, paperboy love","cand153430",0.0185185185185185,216
